B,backend,best_feasible_sampled_bitstring,best_feasible_sampled_objective_unscaled,best_feasible_scaled_objective_in_distribution,circuit_depth,connectivity_mode,edge_count,eta,expected_scaled_objective,feasible_probability_mass,gamma,lambda,model_version,noise_model,noise_strength,notes,optimal_bitstring_probability,p,q,qaoa_best_bitstring,qaoa_best_probability,qaoa_expected_energy,readout_error,run_id,seed,two_qubit_gate_count,var_alpha
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,88,hand,28,0.25,-2.0088891602274828,0.2900594981259687,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.0041443798409204315,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-hand-depolarizing-ns2.00-ro0.030,19,168,0.95
4,cirq_ideal,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1482687747754023,0.3926448397667683,0.25,8.0,liquidity,none,0.0,,0.008504997191585874,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-none-ns0.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1482687747754023,0.3926448397667683,0.25,8.0,liquidity,one_zone,0.0,Used approximate noise fallback.,0.008504997191585874,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-one_zone-ns0.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1423267389532343,0.3862661877995822,0.25,8.0,liquidity,one_zone,0.0,Used approximate noise fallback.,0.008338311695578044,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-one_zone-ns0.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1308027892637362,0.3743382288300331,0.25,8.0,liquidity,one_zone,0.0,Used approximate noise fallback.,0.00800616269545452,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-one_zone-ns0.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.112931530451135,0.36457151125169435,0.25,8.0,liquidity,one_zone,1.0,Used approximate noise fallback.,0.007421992227967401,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-one_zone-ns1.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.108388844065091,0.3596950318227805,0.25,8.0,liquidity,one_zone,1.0,Used approximate noise fallback.,0.007294561166269417,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-one_zone-ns1.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.099578784527469,0.35057610719056037,0.25,8.0,liquidity,one_zone,1.0,Used approximate noise fallback.,0.007040633255674965,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-one_zone-ns1.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.0775942861268715,0.3364981827366203,0.25,8.0,liquidity,one_zone,2.0,Used approximate noise fallback.,0.006338987264348927,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-one_zone-ns2.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.074450949176945,0.3331238758459789,0.25,8.0,liquidity,one_zone,2.0,Used approximate noise fallback.,0.006250810636960793,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-one_zone-ns2.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.0683547797912007,0.3268139855510875,0.25,8.0,liquidity,one_zone,2.0,Used approximate noise fallback.,0.006075103815895431,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-one_zone-ns2.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1482687747754023,0.3926448397667683,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.008504997191585874,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-two_zone-ns0.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1423267389532343,0.3862661877995822,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.008338311695578044,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-two_zone-ns0.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1308027892637362,0.3743382288300331,0.25,8.0,liquidity,two_zone,0.0,Used approximate noise fallback.,0.00800616269545452,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-two_zone-ns0.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.121765841532204,0.3715898433804629,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.0076927434688720195,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-two_zone-ns1.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1168733177871277,0.36633782081698096,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.007555498798596572,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-two_zone-ns1.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1073847857115346,0.3565166376004287,0.25,8.0,liquidity,two_zone,1.0,Used approximate noise fallback.,0.007282015615619852,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-two_zone-ns1.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.095262908289004,0.3505348469941573,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.006880489746158164,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-two_zone-ns2.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.0914198966210167,0.3464094538343798,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.006772685901615111,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-two_zone-ns2.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.083966782159335,0.33869504637082404,0.25,8.0,liquidity,two_zone,2.0,Used approximate noise fallback.,0.006557868535785202,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-two_zone-ns2.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1482687747754023,0.3926448397667683,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.008504997191585874,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-depolarizing-ns0.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1423267389532343,0.3862661877995822,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.008338311695578044,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-depolarizing-ns0.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.1308027892637362,0.3743382288300331,0.25,8.0,liquidity,depolarizing,0.0,Used approximate noise fallback.,0.00800616269545452,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-depolarizing-ns0.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.104097219370069,0.3575531791229258,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.007151240987062783,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-depolarizing-ns1.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.0999043703430544,0.3530522428285802,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.0070336235339422595,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-depolarizing-ns1.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.091772783343402,0.3446355767806921,0.25,8.0,liquidity,depolarizing,1.0,Used approximate noise fallback.,0.006799250895730084,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-depolarizing-ns1.00-ro0.030,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.05992566396474,0.32246151847908344,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.005797484782539691,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.0,liquidity-p3-seed19-pruned-depolarizing-ns2.00-ro0.000,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.057482001732874,0.31983829785757817,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.005728935372306472,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.01,liquidity-p3-seed19-pruned-depolarizing-ns2.00-ro0.010,19,72,0.95
4,approximate_noise,11001100,-127.98024803137652,-2.285360897745042,61,pruned,12,0.25,-2.0527427774230684,0.31493292473135115,0.25,8.0,liquidity,depolarizing,2.0,Used approximate noise fallback.,0.005592339096005675,3,0.5,11001100,0.010295120182209135,-0.24156576222614282,0.03,liquidity-p3-seed19-pruned-depolarizing-ns2.00-ro0.030,19,72,0.95
4,cirq_ideal,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.2165113007806267,0.5944021137391614,0.25,8.0,both,none,0.0,,0.008512552360367806,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-none-ns0.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.2165113007806267,0.5944021137391614,0.25,8.0,both,one_zone,0.0,Used approximate noise fallback.,0.008512552360367806,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-one_zone-ns0.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.207790362145169,0.5679068666218958,0.25,8.0,both,one_zone,0.0,Used approximate noise fallback.,0.008133056795282477,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-one_zone-ns0.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1908770222955516,0.5214663723145347,0.25,8.0,both,one_zone,0.0,Used approximate noise fallback.,0.007467799621019907,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-one_zone-ns0.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.163106135730428,0.5165681949074148,0.25,8.0,both,one_zone,1.0,Used approximate noise fallback.,0.007395524037978614,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-one_zone-ns1.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1565000247140684,0.49649804521608587,0.25,8.0,both,one_zone,1.0,Used approximate noise fallback.,0.0071080561474264874,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-one_zone-ns1.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1436881697779877,0.4613193707782603,0.25,8.0,both,one_zone,1.0,Used approximate noise fallback.,0.00660412383792258,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-one_zone-ns1.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1097009706802314,0.43873427607566795,0.25,8.0,both,one_zone,2.0,Used approximate noise fallback.,0.006278495715589419,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-one_zone-ns2.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1052096872829704,0.42508922381027625,0.25,8.0,both,one_zone,2.0,Used approximate noise fallback.,0.006083055499570485,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-one_zone-ns2.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.0964993172604203,0.40117236924198535,0.25,8.0,both,one_zone,2.0,Used approximate noise fallback.,0.0057404480548252455,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-one_zone-ns2.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.2165113007806267,0.5944021137391614,0.25,8.0,both,two_zone,0.0,Used approximate noise fallback.,0.008512552360367806,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-two_zone-ns0.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.207790362145169,0.5679068666218958,0.25,8.0,both,two_zone,0.0,Used approximate noise fallback.,0.008133056795282477,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-two_zone-ns0.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1908770222955516,0.5214663723145347,0.25,8.0,both,two_zone,0.0,Used approximate noise fallback.,0.007467799621019907,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-two_zone-ns0.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.176457426992977,0.5360266746153514,0.25,8.0,both,two_zone,1.0,Used approximate noise fallback.,0.0076747811185759116,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-two_zone-ns1.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1693226090718443,0.5143502505675385,0.25,8.0,both,two_zone,1.0,Used approximate noise fallback.,0.007364306309390491,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-two_zone-ns1.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.155485382907378,0.47635612116232884,0.25,8.0,both,two_zone,1.0,Used approximate noise fallback.,0.006820042783696912,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-two_zone-ns1.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1364035532053287,0.47765123549154137,0.25,8.0,both,two_zone,2.0,Used approximate noise fallback.,0.006837009876784017,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-two_zone-ns2.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1308548559985208,0.46079363451318134,0.25,8.0,both,two_zone,2.0,Used approximate noise fallback.,0.006595555823498485,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-two_zone-ns2.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1200937435192033,0.43124587001012293,0.25,8.0,both,two_zone,2.0,Used approximate noise fallback.,0.006172285946373913,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-two_zone-ns2.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.2165113007806267,0.5944021137391614,0.25,8.0,both,depolarizing,0.0,Used approximate noise fallback.,0.008512552360367806,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-depolarizing-ns0.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.207790362145169,0.5679068666218958,0.25,8.0,both,depolarizing,0.0,Used approximate noise fallback.,0.008133056795282477,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-depolarizing-ns0.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1908770222955516,0.5214663723145347,0.25,8.0,both,depolarizing,0.0,Used approximate noise fallback.,0.007467799621019907,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-depolarizing-ns0.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.1497548444678802,0.49710971519947794,0.25,8.0,both,depolarizing,1.0,Used approximate noise fallback.,0.007116266957381314,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-depolarizing-ns1.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.143677440356296,0.4786458398646338,0.25,8.0,both,depolarizing,1.0,Used approximate noise fallback.,0.006851805985462488,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-depolarizing-ns1.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.131890956648594,0.44628262039419153,0.25,8.0,both,depolarizing,1.0,Used approximate noise fallback.,0.00638820489214825,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-depolarizing-ns1.00-ro0.030,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.0829983881551315,0.3998173166597949,0.25,8.0,both,depolarizing,2.0,Used approximate noise fallback.,0.005719981554394824,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.0,both-p1-seed7-naive-depolarizing-ns2.00-ro0.000,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.0795645185674236,0.3893848131073715,0.25,8.0,both,depolarizing,2.0,Used approximate noise fallback.,0.005570555175642486,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.01,both-p1-seed7-naive-depolarizing-ns2.00-ro0.010,7,56,0.95
4,approximate_noise,11110000,-127.91486277201255,-2.284230251467486,87,naive,28,0.25,-2.0729048910016363,0.37109886847384815,0.25,8.0,both,depolarizing,2.0,Used approximate noise fallback.,0.0053086101632765885,1,0.5,11110000,0.008512549492063018,-0.2202274822387492,0.03,both-p1-seed7-naive-depolarizing-ns2.00-ro0.030,7,56,0.95
